location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price,district,street,house_number,underground,residential_complex,year_of_construction,living_meters,kitchen_meters
Москва,sale,flat,6,33,3,66.0,44800000.0,Хорошево-Мневники,Причальный проезд,10А,Шелепиха,Level Причальный,2023,40 м²,10 м²
Москва,sale,flat,5,6,3,96.0,130000000.0,Пресненский,Малая Бронная ,21/13С2,Пушкинская,,1928,-1,"4,6 м²"
Москва,sale,flat,6,33,3,66.0,44800000.0,Хорошево-Мневники,Причальный проезд,10А,Шелепиха,Level Причальный,2023,40 м²,10 м²
Москва,sale,flat,36,52,3,78.0,45800000.0,Раменки,Мичуринский проспект,56,Раменки,"Небо — Небоскребы на Мичуринском, 56",2020,-1,-1
Москва,sale,flat,2,16,1,51.9,10490000.0,, Нагорная,9,Троицк,,2002,-1,14 м²
Москва,sale,flat,2,12,1,36.1,10500000.0,Черемушки, Обручева,37,Калужская,,1965,"20,5 м²","10,5 м²"
Москва,sale,flat,10,19,1,47.0,13000000.0,Крюково,проспект Георгиевский,33к6,Зеленоград — Крюково,Жемчужина Зеленограда,2018,-1,10 м²
Москва,sale,flat,50,55,3,80.11,49900000.0,Марьина роща, 4-я Марьиной рощи,12С4,Марьина Роща,Mod,2024,"31,2 м²","28,6 м²"
Москва,sale,flat,3,22,3,83.9,50884583.0,Красносельский,Большая Спасская ,35,Площадь трёх вокзалов,Dialog,2022,"53,3 м²","10,4 м²"
Москва,sale,flat,2,18,2,74.6,30418731.0,Филевский парк,Береговой проезд,2,Фили,Береговой-2,2024,"26,7 м²","28,9 м²"
Новая Москва,sale,flat,1,4,4,142.2,32720000.0,Ялта, Халтурина,36А,,Миндаль,2025,-1,25 м²
Новая Москва,sale,flat,17,24,4,89.3,11162500.0,Кировский, Апрельская,9,,Прогресс — кварталы ,2026,-1,-1
Новая Москва,sale,flat,7,11,4,137.0,37990000.0,Ленинский,Пермская ,33,,МФК Москва,2023,-1,-1
Новая Москва,sale,flat,7,11,4,137.0,37990000.0,Ленинский,Пермская ,33,,МФК Москва,2023,-1,-1
Новая Москва,sale,flat,4,8,1,37.0,6950000.0,,,,,Лайково,2023,-1,9 м²
Новая Москва,sale,flat,18,26,3,79.6,38000000.0,Обручевский, Новаторов,4К5,Новаторская,,-1,60 м²,9 м²
Новая Москва,sale,flat,5,9,3,68.3,43000000.0,Арбат,Смоленская ,10,Смоленская,,1964,-1,-1
Новая Москва,sale,flat,23,25,3,140.0,45000000.0,Очаково-Матвеевское,Мичуринский проспект,80,Озёрная,,2004,-1,-1
Новая Москва,sale,flat,6,25,4,98.0,46000000.0,Раменки, Янковского,1к2,Аминьевская,Событие,-1,-1,-1
Новая Москва,sale,flat,11,20,3,117.1,46500000.0,Свиблово,проезд Серебрякова,11к1,Ботанический сад,Silver,2019,-1,-1
Новая Москва,sale,flat,37,46,4,110.0,47800000.0,Даниловский,Дубининская ,59А,Павелецкая,Павелецкая Сити,2023,"43,6 м²","41,6 м²"
Новая Москва,sale,flat,14,20,3,132.5,125000000.0,Гагаринский, Косыгина,13к1,Воробьёвы горы,Фамильный дом Воробьево,2010,69 м²,10 м²
Новая Москва,sale,flat,3,20,1,42.2,14800000.0,Чертаново Южное,Варшавское шоссе,170Ек9,Лесопарковая,Зеленая Вертикаль,2022,-1,"11,1 м²"
Новая Москва,sale,flat,3,4,1,30.0,15000000.0,Центральный, Крымская,44с1,,Livingston,2026,15 м²,6 м²
Новая Москва,sale,flat,6,10,1,27.56,3554413.0,,,,,Пряничная слобода,2031,"13,7 м²",-1
Новая Москва,sale,flat,63,79,4,225.0,209250000.0,Пресненский,1-й Красногвардейский проезд,22,Деловой центр,NEVA TOWERS,-1,100 м²,50 м²
Новая Москва,sale,flat,6,8,4,197.2,220000000.0,Арбат, Арбат,24,Смоленская,Turandot Residences,-1,-1,-1
Новая Москва,sale,flat,14,15,2,59.2,43500000.0,Нагатинский затон, Корабельная,15.0,Нагатинский Затон,Ривер Парк Коломенское,2017,22 м²,"24,9 м²"
Новая Москва,sale,flat,23,25,3,140.0,45000000.0,Очаково-Матвеевское,Мичуринский проспект,80.0,Озёрная,,2004,-1,-1
Новая Москва,sale,flat,3,3,2,48.51,5627160.0,,,,,Фруктовый сад,2025,-1,"24,9 м²"
Москва,sale,flat,6,8,4,92.0,10200000.0,д. Сабурово, Рождественская,2,,Митино О2,2022,"53,2 м²","14,6 м²"
Москва,sale,flat,1,9,4,114.8,10390000.0,Заволжский, Врача Михайлова,48,,,2014,61 м²,15 м²
Москва,sale,flat,9,16,4,188.6,13500000.0,Индустриальный,тракт Павловский,80,,,-1,"88,7 м²","40,3 м²"
Москва,sale,flat,5,5,3,92.4,75000000.0,Пресненский,Мерзляковский переулок,13,Арбатская,,2000,-1,-1
Москва,sale,flat,2,12,3,97.4,77000000.0,Раменки, Сергея Бондарчука,6,Мичуринский проспект,Река,2023,51 м²,"24,8 м²"
Москва,sale,flat,7,18,4,162.8,78000000.0,Ломоносовский, Архитектора Власова,6,Профсоюзная,Вавилово,2005,-1,25 м²
Москва,sale,flat,26,35,3,83.5,36115799.0,Левобережный,Фестивальная ,15К4,Речной вокзал,Фестиваль парк-2,2023,56 м²,"9,4 м²"
Московская область,sale,flat,4,5,4,183.6,212501960.0,Арбат,Большой Кисловский переулок,4С1,Библиотека им. Ленина,,1913,126 м²,15 м²
Московская область,sale,flat,11,12,4,254.0,320000000.0,Пресненский,Шведский тупик,3,Тверская,,2001,151 м²,25 м²
Московская область,sale,flat,68,73,4,253.0,470000000.0,Пресненский,набережная Пресненская,8с1,Деловой центр,Город Столиц,-1,165 м²,10 м²
Московская область,sale,flat,1,6,3,76.5,25500000.0,Центральный, Рубинштейна,29/28,Достоевская,,1862,50 м²,17 м²
Московская область,sale,flat,6,20,3,72.75,30555000.0,,,,,Новая Ливадия,2026,"34,6 м²","17,3 м²"
Московская область,sale,flat,3,8,3,127.5,44017763.0,Петроградский,Петровский проспект,22к2,Крестовский остров,Familia,2022,"66,7 м²","28,1 м²"
Московская область,sale,flat,8,8,3,86.0,46000000.0,Замоскворечье,Татарская ,14,Павелецкая,,1959,55 м²,15 м²
Московская область,sale,flat,2,3,2,88.0,70000000.0,Хостинский, Депутатская,10Г,,,-1,60 м²,20 м²
Московская область,sale,flat,14,18,1,28.02,3193439.0,,,,,СМАРТ квартал Бульвар Оптимистов,2030,"8,9 м²",-1
Московская область,sale,flat,12,26,1,41.3,21200000.0,Даниловский,18/19/27,18/19/27,ЗИЛ,Зиларт ЖК,2025,20 м²,14 м²
Московская область,sale,flat,18,35,1,48.5,21700000.0,Раменки, Лобачевского,120к1,Аминьевская,Крылья,2022,"25,5 м²",18 м²
Московская область,sale,flat,2,9,1,48.64,22418176.0,Массандра пгт, Мухина,17А,,Клубный дом Массандра Парк,2026,"37,8 м²","5,8 м²"
Московская область,sale,flat,1,4,1,40.39,3069640.0,,,,,Победа,2025,"16,4 м²","10,8 м²"
Московская область,sale,flat,8,20,2,51.72,29997600.0,,,,,Новая Ливадия,2026,"23,7 м²",10 м²
Московская область,sale,flat,6,20,3,72.75,30555000.0,,,,,Новая Ливадия,2026,"34,6 м²","17,3 м²"
Московская область,sale,flat,3,8,2,61.0,35000000.0,Василеостровский,20-я Васильевского острова линия,5,Василеостровская,Маленькая Франция,2022,15 м²,32 м²
Московская область,sale,flat,3,8,3,127.5,44017763.0,Петроградский,Петровский проспект,22к2,Крестовский остров,Familia,2022,"66,7 м²","28,1 м²"
Московская область,sale,flat,7,7,3,251.6,130000000.0,Центральный,Таврическая ,37,Чернышевская,,2014,67 м²,19 м²
Московская область,sale,flat,2,7,3,170.3,185000000.0,Петроградский,Депутатская ,26,Крестовский остров,Венеция,2012,"92,3 м²","20,2 м²"
Московская область,sale,flat,5,9,3,52.6,4600000.0,мкр. 12-й, Филипченко,3,,,1974,-1,6 м²
Московская область,sale,flat,1,6,3,76.5,25500000.0,Центральный, Рубинштейна,29/28,Достоевская,,1862,50 м²,17 м²
Московская область,sale,flat,9,10,3,73.0,21300000.0,Можайский,Можайское шоссе,32,Рабочий посёлок,,1979,53 м²,15 м²
Московская область,sale,flat,5,8,-1,25.0,6500000.0,Адлерский, Ленина,217а,,МОНЕ,2023,-1,-1
Московская область,sale,flat,1,16,1,38.27,6919199.0,пос. Новогорелово,бульвар Десантника Вадима Чугунова,8к1,,Новое Горелово,2020,"12,5 м²","14,2 м²"
Московская область,sale,flat,1,19,-1,27.2,7000000.0,Центральный,Виноградная ,22/1А,,,2013,25 м²,2 м²
Московская область,sale,flat,4,5,1,27.0,7000000.0,Хостинский, Метелева,23/1,,,2015,-1,-1
Московская область,sale,flat,2,3,1,25.3,7350000.0,Петроградский,Малая Посадская ,20,Горьковская,,1890,-1,-1
Московская область,sale,flat,8,8,1,23.0,2850000.0,Яблоновский пгт,Первомайская ,41,,МОЁ,2025,10 м²,8 м²
Московская область,sale,flat,1,3,-1,15.0,2999000.0,Ильинский рп, Пролетарская,49к6,,,-1,10 м²,3 м²
Московская область,sale,flat,2,6,-1,26.0,16000000.0,с. Эстосадок, Эстонская,105,,,-1,20 м²,5 м²
Московская область,sale,flat,8,9,1,43.7,18135500.0,Петроградский,Петровский проспект,24к3,Крестовский остров,Петровская ривьера,2019,"13,8 м²","20,5 м²"
Московская область,sale,flat,5,5,-1,27.1,18500000.0,Сириус пгт, Таврическая,7к1,,,-1,20 м²,4 м²
Московская область,sale,flat,4,25,1,141.9,19154000.0,Октябрьский, 50 лет СССР,34,,Статус,2023,-1,-1
Московская область,sale,flat,9,17,1,40.9,5988000.0,Ленинградский,Солдатская ,9к3,,Высота 56,2024,-1,"12,5 м²"
Московская область,sale,flat,1,3,-1,15.0,2999000.0,Ильинский рп, Пролетарская,49к6,,,-1,10 м²,3 м²
Московская область,sale,flat,1,2,-1,15.0,2999999.0,Ильинский рп, Пролетарская,49/2,,,-1,10 м²,3 м²
